"","Document_Number","Question_ID","Question_Text","Answer_Text","Question_MP","MP_Party","MP_Constituency","Answer_MP","Date","Answer_Date","Topic","Topic_Keywords"
"2109",2109,"28478","To ask the Minister for the Cabinet Office, how many times the Chancellor of the Duchy of Lancaster has met external organisations in the last six months to discuss improving diversity in the Senior Civil Service.","<p>Promoting diversity in the Senior Civil Service is a ministerial responsibility of the Minister for the Cabinet Office. I have had frequent such meetings, and details of ministers' meetings with external organisations are published routinely and can be found on Gov.uk.</p>","Watson, Tom","Labour","West Bromwich East","Hancock, Matthew",2016-02-25,2016-03-07,500,"duchy, lancaster, chancellor"
"2110",2110,"28479","To ask the Minister for the Cabinet Office, what assessment he has made of in which areas of the Civil Service there is a deficit in capabilities.","<p>We have completed a skills review process across different government departments in the last 3 years considering leading and managing change, programme management, digital, and commercial skills and this has given a high level indication of the areas where we need to increase capability. Our approach to learning and development includes specific focus on these areas.</p><p> </p>","Watson, Tom","Labour","West Bromwich East","Hancock, Matthew",2016-02-25,2016-03-04,705,"deficit, capabl, account"
"2111",2111,"HL6394","To ask Her Majesty’s Government what steps they are taking to seek agreement on a comprehensive package of party funding reform, as outlined in the <i>Cabinet Office single departmental plan: 2015 to 2020</i>, and what cross-party discussions they are holding to that end.","<p>We remain committed to seeking a comprehensive cross-party reform agreement. No cross-party discussions are currently taking place.</p>","Baroness Hayter of Kentish Town","Not found",NA,"Lord Bridges of Headley",2016-02-24,2016-03-07,626,"package, comprehensive, reform"
"2112",2112,"HL6395","To ask Her Majesty’s Government whether their planned introduction of votes for life would also mean that British citizens who have lived abroad for more than 15 years could fund UK political parties.","<p>We will introduce a Bill in due course that will make these matters clear.</p>","Baroness Hayter of Kentish Town","Not found",NA,"Lord Bridges of Headley",2016-02-24,2016-03-09,50,"abroad, live, citizens"
"2113",2113,"HL6401","To ask Her Majesty’s Government what was the average growth in Gross Value Added for (1) the English Core Cities, and (2) Liverpool, from 2009 to 2014.","<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p>","Lord Storey","Not found",NA,"Lord Bridges of Headley",2016-02-24,2016-03-03,552,"liverpool, wavertree, cities"
"2114",2114,"HL6403","To ask Her Majesty’s Government, further to the Written Answer by Lord Bridges of Headley on 23 February (HL5871), whether the activities of Police and Crime Commissioners themselves are subject to a purdah period, and if so, when that period begins in relation to the elections in May.","<p>The pre-election restrictions for Police and Crime Commissioners are governed by Section 2 of the Local Government Act 1986, as amended in 1988. It is permissible for a Police and Crime Commissioner to campaign individually on a political basis, but without recourse to the resources of the Office of the Police and Crime Commissioner (OPCC). The Code of Recommended Practice on Local Authority Publicity would also apply in these circumstances and covers the full range of Local Authorities (including Police and Crime Commissioners and the Mayor’s Office for Policing and Crime). The purdah period for Police and Crime Commissioners and their offices, like other Local Authorities, begins with the publication of the notice of election by the Police Area Returning Officer (PARO), which must happen no later than the 25th day before the day of the election, but can be issued at any point before then. PAROs are responsible for deciding on the date on which they will issue the notice of election – they may issue individually, or simultaneously.</p>","Lord Wasserman","Not found",NA,"Lord Bridges of Headley",2016-02-24,2016-03-16,706,"purdah, begin, election"
"2115",2115,"28378","To ask the Minister for the Cabinet Office, how the Government plans to ensure that any special advisers working part-time for Government and part-time for a campaign do not make use of departmental or government resources in their campaign work.","<p>Special advisers are required to conduct themselves in accordance with the Code of Conduct for Special Advisers at all times.</p><p>Arrangements for special advisers’ involvement in campaign activities are set out in the Cabinet Secretary’s letter of 23 February. This letter is published on www.GOV.UK.</p>","Ashworth, Jonathan","Labour (Co-op)","Leicester South","Hancock, Matthew",2016-02-24,2016-03-02,177,"special, adviser, pay"
"2116",2116,"28340","To ask the Minister for the Cabinet Office, what proportion of Senior Civil Servants were based in London in each year since 2010.","<p>The proportion of Senior Civil Servants based in London from 2010 to 2015 is set out below:</p><table><tbody><tr><td><p>1<sup>st</sup> April 2010</p></td><td><p>65.1%</p></td></tr><tr><td><p>1<sup>st</sup> April 2011</p></td><td><p>65.0%</p></td></tr><tr><td><p>1<sup>st</sup> April 2012</p></td><td><p>65.5%</p></td></tr><tr><td><p>1<sup>st</sup> April 2013</p></td><td><p>63.9%</p></td></tr><tr><td><p>1<sup>st</sup> April 2014</p></td><td><p>65.4%</p></td></tr><tr><td><p>1<sup>st</sup> April 2015</p></td><td><p>67.0%</p></td></tr></tbody></table>","Haigh, Louise","Labour","Sheffield, Heeley","Hancock, Matthew",2016-02-24,2016-03-03,321,"senior, servants, civil"
"2117",2117,"28210","To ask the Minister for the Cabinet Office, if he will investigate whether the reported comments of 22 February 2016 by Peter Wilkinson, director of Rail Passenger Services at the Department for Transport, are in breach of the Civil Service code.","<p>This has been dealt with by the Department for Transport who have issued a statement in respect of this matter.</p>","Haigh, Louise","Labour","Sheffield, Heeley","Hancock, Matthew",2016-02-24,2016-03-02,707,"breach, code, allegation"
"2118",2118,"28379","To ask the Minister for the Cabinet Office, how many special advisers from which departments have notified the Prime Minister's Parliamentary Private Secretary that they will be campaigning outside office hours for the UK to leave the EU.","<p>I refer the hon. Member to the answer given to him by my right hon. Friend the Prime Minister on 29 February 2016, UIN 28380.</p>","Ashworth, Jonathan","Labour (Co-op)","Leicester South","Hancock, Matthew",2016-02-24,2016-03-03,177,"special, adviser, pay"
"2119",2119,"28255","To ask the Minister for the Cabinet Office, if he will estimate how many (a) people and (b) organisations will be affected by the interim guidance on the new anti-lobbying clause in government grant agreements.","<p>The information requested is not held centrally. We are currently working on improving the data collected on grants through the development of an internal Government Grants Information System. The clause will apply to all grants except in exceptional circumstances as set out at: <a href=""https://www.gov.uk/government/publications/government-grants-register"" target=""_blank"">https://www.gov.uk/government/publications/government-grants-register</a>.</p>","Burden, Richard","Labour","Birmingham, Northfield","Hancock, Matthew",2016-02-24,2016-03-08,583,"clause, antilobby, grant"
