Question_MP,Question_Text,Question_ID,MP_Constituency,Question_Date,Answer_Text,Answer_MP,Answer_Date,Party
"Russell, Sir Bob","To ask the Minister for the Cabinet Office, if he will make it his policy to implement a replacement programme to intriduce LED lighting throughout buildings and sites used by (a) the Cabinet Office, (b) the Deputy Prime Minister's Office and (c) 10 Downing Street; if he will estimate the proportion of lighting in such sites which is LED; and if he will make a statement.",212616,Colchester,2014-10-30,"<p>The Prime Minister’s Office and the Deputy Prime Ministers Office are integral parts of the Cabinet Office. The Cabinet Office estate is committed to improving the energy efficiency of its buildings. The estate incorporates buildings of different ages and types that require a selection of lighting solutions which must be assessed on a case by case basis. LED lighting does not always provide the most sustainable option in all scenarios.</p><p>Current implementation of LED lighting is approximately 5-10% across the entire estate. However, its use is increasing as existing lighting comes to the end of its effective life. Downing Street has implemented many of these new products in recent upgrades to some State Rooms, corridors and offices.</p><p>In addition to ensuring that the most appropriate lighting solution is selected across the estate, the Cabinet Office also incorporates lighting control mechanisms via presence detection and daylight sensors into its core buildings. These installations form part of the overall strategy to reduce electricity consumption estate wide as part of the wider Greening Government Commitment. Currently the estate as a whole has reduced electricity consumption by 34% from an 09/10 baseline</p><p> </p>","Maude, Francis",2014-11-06,Liberal Democrat
"Gillan, Cheryl","To ask the Minister for the Cabinet Office, what the cost to the public purse was of the former Civil Service College at Sunningdale in each of the last four financial years; and what spending is planned on the college.",212592,Chesham and Amersham,2014-10-30,"<p>Information on the former premises of the National School of Government (previously the Civil Service College), Sunningdale, is available in the Cabinet Office accounts, available here from 2011-12 onwards at:</p><p><a href=""https://www.gov.uk/government/collections/cabinet-office-annual-reports-and-accounts"" target=""_blank"">https://www.gov.uk/government/collections/cabinet-office-annual-reports-and-accounts</a>.</p><p>In 2010-11 the National School of Government was a non-ministerial department and reported income within its Annual Report and Accounts. These can be found on GOV.UK:</p><p><a href=""https://www.gov.uk/search?q=National+School+of+Government"" target=""_blank"">https://www.gov.uk/search?q=National+School+of+Government</a></p><p> </p>","Maude, Francis",2014-11-04,Conservative
"McCabe, Steve","To ask the Minister for the Cabinet Office, what steps his Department is taking to ensure that procurement regulations do not increase the administrative burden (a) on local authorities seeking to procure education services and (b) on providers seeking to tender for contracts for education services.",212539,"Birmingham, Selly Oak",2014-10-30,"<p>The EU Procurement Directives provide for transparent, fair and competitive procurement across Member States. The new directives include several wins for the UK Government, following extensive UK lobbying and negotiation in Brussels.</p><p>The new directives ensure light-touch rules for education and other service contracts. These improvements make an important contribution to the Government’s strategy for growth, freeing up public procurement markets through simpler, more flexible procurement rules and cutting red tape.</p><p>The Cabinet Office has recently completed a formal consultation on the draft regulations and is currently assessing the results.</p><p> </p>","Maude, Francis",2014-11-06,Labour
"Ruffley, David","To ask the Minister for the Cabinet Office, what proportion of young people between 16 and 25 years were not in work, training or education in (a) Bury St Edmunds, (b) Suffolk and (c) England and Wales in each of the last five years.",212682,Bury St Edmunds,2014-10-30,<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>,"Wilson, Rob",2014-11-04,Conservative
"Timms, Stephen","To ask the Minister for the Cabinet Office, how many 18 to 21 year olds are claiming jobseeker's allowance in each English region; and what proportion of all 18 to 21 year olds in each region this represents.",212781,East Ham,2014-10-30,<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>,"Wilson, Rob",2014-11-04,Labour
"Nandy, Lisa","To ask the Minister for the Cabinet Office, pursuant to the Answer of 13 October to Question 209173, where on the provided URL the requested information can be found.",212850,Wigan,2014-10-31,<p>As per my answer of 13 October 2014 my special advisers did not receive any hospitality from Nesta during the period under question. Ministerial meetings with external organisations are published online. Officials and/or my advisers attend meetings alongside me. I can confirm that my special advisers did not separately meet Nesta during the period under question.</p><p> </p>,"Maude, Francis",2014-11-05,Labour
"Timms, Stephen","To ask the Minister for the Cabinet Office, what proportion of those claiming jobseeker's allowance are BME.",212846,East Ham,2014-10-31,<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>,"Wilson, Rob",2014-11-05,Labour
"Timms, Stephen","To ask the Minister for the Cabinet Office, what proportion of unemployed people are BME.",212847,East Ham,2014-10-31,<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>,"Wilson, Rob",2014-11-05,Labour
"Timms, Stephen","To ask the Minister for the Cabinet Office, what proportion of those aged 16 to 24 who are unemployed are BME.",212848,East Ham,2014-10-31,<p>The information requested falls within the responsibility of the UK Statistics Authority. I have asked the Authority to reply.</p><p> </p>,"Wilson, Rob",2014-11-05,Labour
Lord Alton of Liverpool,To ask Her Majesty’s Government when they expect to complete their review of the Muslim Brotherhood; and whether they intend to publish the review’s findings in full.,HL2590,NA,2014-11-03,"<p>I refer the noble Lord to the answer I gave on 13 October 2014, Official Report, Column WA13.</p><p> </p>",Lord Wallace of Saltaire,2014-11-10,Not found
Lord Alton of Liverpool,"To ask Her Majesty’s Government whether a full list of organisations investigated by their review of the Muslim Brotherhood will be made public, together with any recommended actions.",HL2591,NA,2014-11-03,"<p>I refer the noble Lord to the answer I gave on 13 October 2014, Official Report, Column WA13.</p><p> </p>",Lord Wallace of Saltaire,2014-11-10,Not found
Lord Alton of Liverpool,"To ask Her Majesty’s Government whether the Cordoba Foundation, Middle East Eye, British Muslim Initiative and Interpal have featured in their review of the Muslim Brotherhood.",HL2592,NA,2014-11-03,"<p>I refer the noble Lord to the answer I gave on 13 October 2014, Official Report, Column WA13.</p><p> </p>",Lord Wallace of Saltaire,2014-11-10,Not found
"Woodcock, John","To ask the Minister for the Cabinet Office, how much his Department spent on iPhones in each year since 2010; and how much was spent on iPhones by 10 Downing Street in each such year.",213169,Barrow and Furness,2014-11-03,"<p>The Prime Minister’s Office is an integral part of the Cabinet Office.</p><p>This Government is determined to provide staff with technology that allows them to do their job effectively and efficiently. As was the case under the previous administration, staff can be provided with such equipment when there is an appropriate business need.</p><p>The total expenditure in each year since 2010 is;</p><p>● 2010 £0</p><p>● 2011 £0</p><p>● 2012 £24,320</p><p>● 2013 £24,320</p><p>● 2014 £34,050</p><p> </p>","Maude, Francis",2014-11-10,Labour (Co-op)
