Question_MP,Question_Text,Question_ID,MP_Constituency,Question_Date,Answer_Text,Answer_MP,Answer_Date,Party
"Field, Mark","To ask the Secretary of State for Communities and Local Government, how many responses were submitted to his Department's consultation on local welfare provision in 2015-16 (a) in total and (b) from local authorities.",216209,Cities of London and Westminster,2014-11-26,"<p>The Government received more than 5,000 responses to the consultation which are being considered alongside the review by the Department for Work and Pensions into existing provision. The Government will make a decision based on this analysis in time for the provisional local government finance settlement in December 2014.</p>","Hopkins, Kris",2014-12-02,Conservative
"Sawford, Andy","To ask the Secretary of State for Communities and Local Government, what steps he plans to take in response to the National Audit Office report, Financial sustainability of local authorities, published on 19 November 2014.",216238,Corby,2014-11-26,<p>The Government will publish a formal response to the Public Account Committee's consideration of the National Audit Office report; this will be presented to Parliament in due course.</p>,"Hopkins, Kris",2014-12-01,Labour (Co-op)
"Field, Mark","To ask the Secretary of State for Communities and Local Government, what assessment his Department has made of the performance of local welfare assistance schemes on preventing and reducing homelessness.",216211,Cities of London and Westminster,2014-11-26,<p>The Department has not made any assessment of the performance of local welfare assistance schemes which are administered by local authorities. The Department for Work and Pensions published a wide ranging review into existing local welfare provision on 5 November.</p>,"Hopkins, Kris",2014-12-02,Conservative
"Sawford, Andy","To ask the Secretary of State for Communities and Local Government, with reference to paragraph 9 of the summary of the National Audit Office report, Financial sustainability of local authorities, published on 19 November 2014, what assessment he has made of the effect on the ability of local authorities to meet their statutory duties of the reduction in government funding to local authorities between 2010-11 and 2015-16.",216198,Corby,2014-11-26,<p>The Government will publish a formal response to the Public Account Committee's consideration of the National Audit Office report; this will be presented to Parliament in due course.</p>,"Hopkins, Kris",2014-12-01,Labour (Co-op)
"Newton, Sarah","To ask the Secretary of State for Communities and Local Government, what guidance his Department has provided to Cornwall Council to help tackle rogue landlords since 2010.",216275,Truro and Falmouth,2014-11-27,"<p>The Department published guidance in 2012 for all local housing authorities on tackling rogue landlords in the private rented sector and this can be found at:</p><p><a href=""https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/7575/2206919.pdf"" target=""_blank"">https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/7575/2206919.pdf</a></p><p>Revised guidance will be published in due course. In addition to advice on dealing with the small minority of bad landlords in the sector, it will also include guidance on improving the sector more generally, including prosecuting landlords for breaches of housing and planning legislation, pressing for the maximum penalties where landlords are convicted of an offence and the responsibilities of letting agents.</p>","Lewis, Brandon",2014-12-02,Conservative
"Ainsworth, Bob","To ask the Secretary of State for Communities and Local Government, what recent assessment his Department has made of the progress made by local government in (a) Coventry, (b) the West Midlands and (c) England to sign up to the principles of the Crisis Care Concordat.",216261,Coventry North East,2014-11-27,"<p>As part of the roll-out of the Mental Health Crisis Care Concordat, published by the Government in February 2014, health, social care and criminal justice partners across England have been invited to develop and sign local Concordat declarations.</p><p> </p><p>I share the aim of my rt. hon. Friend, the Minister of State for Care and Support (Norman Lamb), that declarations should be in place throughout England by the end of 2014. Progress towards this across all areas of England can be found at: <a href=""http://www.crisiscareconcordat.org.uk/explore-the-map/"" target=""_blank"">http://www.crisiscareconcordat.org.uk/explore-the-map/</a></p><p> </p><p>I understand that there are plans for Crisis Care declarations covering Coventry and the West Midlands to be agreed shortly.</p><p> </p><p> </p>","Hopkins, Kris",2015-01-05,Labour
"Green, Kate","To ask the Secretary of State for Communities and Local Government, how many responses his Department received in response to the consultation entitled, Local welfare provision in 2015 to 2016.",216330,Stretford and Urmston,2014-11-27,"<p>The Government received more than 5,000 responses to the consultation which are being considered alongside the review by the Department for Work and Pensions into existing provision. The Government will make a decision based on this analysis in time for the provisional local government finance settlement in December 2014.</p>","Hopkins, Kris",2014-12-02,Labour
"Green, Kate","To ask the Secretary of State for Communities and Local Government, how many responses his Department received in response to the consultation entitled, Local welfare provision in 2015 to 2016 from (a) organisations, (b) individuals, (c) local councils and (d) hon. Members.",216331,Stretford and Urmston,2014-11-27,"<p>The Government received more than 5,000 responses to the consultation which are being considered alongside the review by the Department for Work and Pensions into existing provision. The Government will make a decision based on this analysis in time for the provisional local government finance settlement in December 2014.</p>","Hopkins, Kris",2014-12-02,Labour
"Green, Kate","To ask the Secretary of State for Communities and Local Government, how many of the responses to his Department's consultation on Local Welfare Provision 2015-16 expressed a preference for each of the options 1, 2, 3 and 4.",216294,Stretford and Urmston,2014-11-27,"<p>The Government received more than 5,000 responses to the consultation which are being considered alongside the review by the Department for Work and Pensions into existing provision. The Government will make a decision based on this analysis in time for the provisional local government finance settlement in December 2014.</p>","Hopkins, Kris",2014-12-02,Labour
"Green, Kate","To ask the Secretary of State for Communities and Local Government, how many of the responses to his Department's consultation on Local Welfare Provision 2015-16 explicitly called for funding for local welfare assistance schemes to be reinstated.",216295,Stretford and Urmston,2014-11-27,"<p>The Government received more than 5,000 responses to the consultation which are being considered alongside the review by the Department for Work and Pensions into existing provision. The Government will make a decision based on this analysis in time for the provisional local government finance settlement in December 2014.</p>","Hopkins, Kris",2014-12-02,Labour
