Question_MP,Question_Text,Question_ID,MP_Constituency,Question_Date,Answer_Text,Answer_MP,Answer_Date,Party
Lord Adonis,Her Majesty's Government how many officials with substantial experience of international trade negotiations have been appointed to the Department for International Trade.,HL312,NA,2017-07-03,"<p>The Department for International Trade has a strong and capable trade policy team which has grown significantly since June 2016 (from 45 to over 300 today), and is continuing to grow.</p><p> </p><p>We continue to hire the brightest and best talent from within the UK civil service and externally, in order to build a world class trade policy team that can deliver the best outcomes for the UK.</p><p> </p><p>At this stage, the Department’s primary focus is on developing our trade policy positions, international relationships and approach to future trade negotiations to ensure we are in the best position to agree trade deals once we exit the EU.</p><p> </p><p>The Department has recently appointed Crawford Falconer to the role of Chief Trade Negotiation Adviser and Head of Trade Profession. Mr Falconer brings a wealth of global trade expertise from over 25 years of working on trade policy in the New Zealand government, the World Trade Organization and academia.</p>",Lord Price,2017-07-17,Not found
Lord Hylton,"Her Majesty's Government whether they intend to ensure that trade negotiations with Jordan, Morocco and Tunisia are not adversely affected by the UK's negotiations for leaving the EU.",HL356,NA,2017-07-03,"<p>As the Prime Minister has said, we want to build a truly Global Britain that is one of the firmest advocates for free trade anywhere in the world. Whilst the UK is a member of the EU, we will continue to press for and support an ambitious EU trade agenda. This includes the various EU trade initiatives with Jordan, Morocco and Tunisia. We are also considering our future trading relationships with all of our partners as we prepare to leave the EU.</p>",Lord Price,2017-07-17,Not found
Lord Hylton,Her Majesty's Government whether they plan to arrange for duty-free entry into the UK of olive-oil and phosphates from Tunisia.,HL357,NA,2017-07-03,"<p>The Government is actively considering a range of options for its future trade policy once we leave the EU. In particular, we are seeking to pursue a strategy that will not only maximise benefits to the UK economy, but also ensure as smooth a transition as possible.</p>",Lord Price,2017-07-17,Not found
Lord Hylton,"Her Majesty's Government what assessment they have made of the extent to which the supply of weapons from the UK to Saudi-Arabia, some of which have been used in the Yemen, complies with the UK's obligations under the Arms Trade Treaty for a risk-based assessment of end-use.",HL358,NA,2017-07-03,"<p>All export licences are considered on a case by case basis against the Consolidated EU and National Arms Export Licensing Criteria, known as the Consolidated Criteria. This was set out in the Secretary of State’s statement to the House of Commons on Monday 10 July following the High Court’s judgment dismissing the claim for judicial review brought by the Campaign Against Arms Trade (HC Deb 10 July 2017, Vol 627, Col 46).</p><p> </p><p>The Consolidated Criteria are fully compliant with the UK’s obligations under the Arms Trade Treaty.</p>",Lord Price,2017-07-17,Not found
"Onwurah, Chi","To ask the Secretary of State for International Trade, how the Government plans to ensure that the North East remains a national leader in exports.",2493,Newcastle upon Tyne Central,2017-07-03,"<p>The Department for International Trade (DIT) has a number of initiatives aimed at increasing the number of North East businesses exporting by improving the export confidence and capability of small and medium-sized enterprises who currently don’t export or export little. In addition, North East businesses are able to take part in DIT Northern Powerhouse trade missions in 2017-18.</p>","Garnier, Mark",2017-07-06,Labour
"Shannon, Jim","To ask the Secretary of State for International Trade, what steps he is taking to encourage and facilitate trade cooperation between the UK and Israel in the (a) agricultural technology and (b) high-tech sector.",2645,Strangford,2017-07-03,"<p>The UK and Israel have a strong and important trading relationship, and we are committed to strengthening that relationship.</p><p>We have a dedicated team based in our Embassy in Tel Aviv which actively promotes trade cooperation between UK and Israeli companies.</p><p>We have also established a UK-Israel Tech Hub, which helps to create partnerships between British companies and world class Israeli innovators across a wide range of tech sectors, including agriculture.</p>","Garnier, Mark",2017-07-06,Democratic Unionist Party
"Shannon, Jim","To ask the Secretary of State for International Trade, whether progress has been made on securing a trade agreement between the UK and Israel for when the UK is no longer part of the EU-Israel Association Agreement.",2644,Strangford,2017-07-03,"<p>As we leave the European Union, we are seeking to replicate all existing EU free trade agreements and other EU preferential arrangements so as to ensure continuity in our trade and investment relationships with third countries.</p><p>The Prime Minister met the Israeli Prime Minister in February and agreed to establish a joint trade working group. In March, my noble Friend the Minister of State for Trade Policy visited Israel to chair the first meeting of the working group. We continue to liaise closely with the Israeli Government on maximising future trade opportunities and ensuring a smooth transition for business, as we leave the EU.</p>","Garnier, Mark",2017-07-06,Democratic Unionist Party
"Day, Martyn","To ask the Secretary of State for International Trade, what steps his Department is taking to reduce the amount of manual processing on paper that it carries out and to make such processing digital.",2600,Linlithgow and East Falkirk,2017-07-03,"<p>The Department for International Trade aims to ensure that the primary route for export or investment support is digital. The Department continues to develop and extend the reach of digital services through great.gov.uk. Technology used by staff is also being upgraded to enable the use of cloud-based software that promotes simultaneous collaboration and seamless mobile working, and further drive productivity. The Digital team are also developing a new business relationship management system, which will encourage and enable staff to record business interactions digitally.</p>","Hands, Greg",2017-07-11,Scottish National Party
"Jones, Kevan","To ask the Secretary of State for International Trade, if he will place in the Library studies produced by the Defence and Security Organisation and Defence Growth Partnership that examine the potential market landscape for UK naval exports in the five to 15-year market.",2535,North Durham,2017-07-03,<p>Market analysis relating to the potential for future naval exports is classified and commercially sensitive. There are therefore no plans to place such studies in the Library of the House.</p>,"Garnier, Mark",2017-07-06,Labour
"Bridgen, Andrew","To ask the Secretary of State for International Trade, what steps the Government is taking to promote trade between the UK and the least-developed countries.",3002,North West Leicestershire,2017-07-05,"<p>In June we announced that on leaving the EU, we will secure existing duty-free access to UK markets for around 48 Least Developed Countries. Once we have left, we will seek to strengthen existing support and seize new opportunities to increase trade links. Additionally, the UK’s aid programmes encourage economic growth, helping to ensure that this growth improves conditions for those living in poverty.</p><p>UK Export Finance has appetite to support UK exports to 41 Least Developed Countries. Following the 2016 Autumn Statement, it has increased the support it has available for 6 of these countries, and will be reviewing its support for others.</p>","Hands, Greg",2017-07-14,Conservative
